rad_haplotyper -v SNP_20231004_n540_basic.recode.vcf -r reference.fasta -p popmap_n540_OTU -x 16 -o haps_20231004_n540_OTU.vcf --genepop haps_20231004_n540_OTU.gp
Locus	Sites	Haplotypes	Inds_Haplotyped	Total_Inds	Prop_Haplotyped	Status	Poss_Paralog	Low_Cov/Geno_Err	Miss_Geno	Comment
dDocent_Contig_42077	1	2	490	540	0.907	PASSED	0	0	50	
dDocent_Contig_42087	2	3	408	540	0.756	FILTERED	65	44	23	Missing data
dDocent_Contig_4209	1	2	534	540	0.989	PASSED	0	0	6	
dDocent_Contig_42106	3	4	514	540	0.952	PASSED	3	0	23	
dDocent_Contig_42129	5	14	514	540	0.952	PASSED	5	14	7	
dDocent_Contig_42137	2	3	488	540	0.904	PASSED	1	0	51	
dDocent_Contig_42143	2	4	534	540	0.989	PASSED	2	2	2	
dDocent_Contig_42145	12	28	468	540	0.867	FILTERED	1	71	0	Missing data
dDocent_Contig_42172	5	9	527	540	0.976	PASSED	0	5	8	
dDocent_Contig_4218	3	4	473	540	0.876	FILTERED	0	0	67	Missing data
dDocent_Contig_42185	1	2	515	540	0.954	PASSED	0	0	25	
dDocent_Contig_4219	2	3	526	540	0.974	PASSED	0	2	12	
dDocent_Contig_42190	4	6	516	540	0.956	PASSED	3	0	21	
dDocent_Contig_42193	2	4	455	540	0.843	FILTERED	39	0	46	Missing data
dDocent_Contig_42196	1	2	461	540	0.854	FILTERED	0	0	79	Missing data
dDocent_Contig_422	1	2	528	540	0.978	PASSED	0	0	12	
dDocent_Contig_42201	2	4	506	540	0.937	PASSED	2	0	32	
dDocent_Contig_4221	1	2	530	540	0.981	PASSED	0	0	10	
dDocent_Contig_42214	9	17	514	540	0.952	PASSED	2	7	17	
dDocent_Contig_4223	7	4	537	540	0.994	PASSED	0	1	2	
dDocent_Contig_42230	10	10	368	540	0.681	FILTERED	98	0	74	Missing data
dDocent_Contig_4225	2	3	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_4226	3	4	436	540	0.807	FILTERED	51	2	51	Missing data
dDocent_Contig_42264	4	5	484	540	0.896	FILTERED	1	1	54	Missing data
dDocent_Contig_4227	3	6	538	540	0.996	PASSED	2	0	0	
dDocent_Contig_4229	6	5	437	540	0.809	FILTERED	2	35	66	Missing data
dDocent_Contig_42306	2	4	502	540	0.930	PASSED	0	0	38	
dDocent_Contig_4231	1	2	537	540	0.994	PASSED	0	0	3	
dDocent_Contig_42315	4	6	475	540	0.880	FILTERED	2	43	20	Missing data
dDocent_Contig_42324	1	2	488	540	0.904	PASSED	0	0	52	
dDocent_Contig_4233	2	3	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_42333	1	2	482	540	0.893	FILTERED	0	0	58	Missing data
dDocent_Contig_4234	1	2	486	540	0.900	PASSED	0	0	54	
dDocent_Contig_42348	1	2	523	540	0.969	PASSED	0	0	17	
dDocent_Contig_42371	2	3	512	540	0.948	PASSED	0	0	28	
dDocent_Contig_4238	1	2	498	540	0.922	PASSED	0	0	42	
dDocent_Contig_42385	4	7	504	540	0.933	PASSED	2	4	30	
dDocent_Contig_4240	2	3	523	540	0.969	PASSED	0	0	17	
dDocent_Contig_42416	1	2	466	540	0.863	FILTERED	0	0	74	Missing data
dDocent_Contig_4243	3	3	519	540	0.961	PASSED	0	0	21	
dDocent_Contig_4244	7	5	536	540	0.993	PASSED	1	2	1	
dDocent_Contig_42446	4	9	498	540	0.922	PASSED	1	20	21	
dDocent_Contig_4245	2	2	530	540	0.981	PASSED	0	0	10	
dDocent_Contig_42453	3	4	478	540	0.885	FILTERED	3	0	59	Missing data
dDocent_Contig_4246	2	3	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4247	3	4	538	540	0.996	PASSED	1	0	1	
dDocent_Contig_42482	5	8	428	540	0.793	FILTERED	52	1	59	Missing data
dDocent_Contig_42489	4	5	491	540	0.909	PASSED	0	0	49	
dDocent_Contig_42530	2	4	473	540	0.876	FILTERED	1	2	64	Missing data
dDocent_Contig_42546	2	3	481	540	0.891	FILTERED	0	0	59	Missing data
dDocent_Contig_4255	1	2	530	540	0.981	PASSED	0	0	10	
dDocent_Contig_42550	1	2	529	540	0.980	PASSED	0	0	11	
dDocent_Contig_4256	2	3	539	540	0.998	PASSED	0	1	0	
dDocent_Contig_42570	3	6	468	540	0.867	FILTERED	0	1	71	Missing data
dDocent_Contig_42586	1	2	511	540	0.946	PASSED	0	0	29	
dDocent_Contig_42588	2	3	533	540	0.987	PASSED	4	0	3	
dDocent_Contig_4261	2	3	521	540	0.965	PASSED	3	0	16	
dDocent_Contig_42633	1	2	500	540	0.926	PASSED	0	0	40	
dDocent_Contig_42637	3	5	486	540	0.900	PASSED	0	6	48	
dDocent_Contig_4266	2	3	527	540	0.976	PASSED	1	0	12	
dDocent_Contig_4267	1	2	525	540	0.972	PASSED	0	0	15	
dDocent_Contig_42673	5	4	509	540	0.943	PASSED	1	2	28	
dDocent_Contig_4269	1	2	530	540	0.981	PASSED	0	0	10	
dDocent_Contig_42699	2	2	524	540	0.970	PASSED	1	0	15	
dDocent_Contig_4270	5	5	473	540	0.876	FILTERED	3	6	58	Missing data
dDocent_Contig_4271	4	7	512	540	0.948	PASSED	2	2	24	
dDocent_Contig_4272	1	2	497	540	0.920	PASSED	0	0	43	
dDocent_Contig_42720	1	2	476	540	0.881	FILTERED	0	0	64	Missing data
dDocent_Contig_42729	1	2	504	540	0.933	PASSED	0	0	36	
dDocent_Contig_42731	4	4	511	540	0.946	PASSED	1	3	25	
dDocent_Contig_42749	1	2	477	540	0.883	FILTERED	0	0	63	Missing data
dDocent_Contig_4275	1	2	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_42768	3	7	538	540	0.996	PASSED	0	2	0	
dDocent_Contig_4278	2	3	529	540	0.980	PASSED	0	0	11	
dDocent_Contig_42794	6	11	528	540	0.978	PASSED	1	1	10	
dDocent_Contig_4281	2	3	505	540	0.935	PASSED	0	0	35	
dDocent_Contig_4282	3	4	513	540	0.950	PASSED	1	1	25	
dDocent_Contig_42823	2	3	488	540	0.904	PASSED	1	1	50	
dDocent_Contig_42828	3	4	500	540	0.926	PASSED	0	1	39	
dDocent_Contig_42845	3	4	484	540	0.896	FILTERED	0	0	56	Missing data
dDocent_Contig_4285	3	4	503	540	0.931	PASSED	0	28	9	
dDocent_Contig_42860	2	3	460	540	0.852	FILTERED	0	24	56	Missing data
dDocent_Contig_42861	9	11	477	540	0.883	FILTERED	4	12	47	Missing data
dDocent_Contig_42869	5	6	492	540	0.911	PASSED	0	36	12	
dDocent_Contig_4287	1	2	510	540	0.944	PASSED	0	0	30	
dDocent_Contig_42871	7	6	533	540	0.987	PASSED	1	6	0	
dDocent_Contig_4288	3	3	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_42900	1	2	536	540	0.993	PASSED	0	0	4	
dDocent_Contig_42906	4	6	460	540	0.852	FILTERED	1	73	6	Missing data
dDocent_Contig_4291	8	3	534	540	0.989	PASSED	0	2	4	
dDocent_Contig_42922	1	2	479	540	0.887	FILTERED	0	0	61	Missing data
dDocent_Contig_4293	1	2	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_42943	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4296	3	5	536	540	0.993	PASSED	0	0	4	
dDocent_Contig_42980	5	11	437	540	0.809	FILTERED	0	48	55	Missing data
dDocent_Contig_43	1	2	482	540	0.893	FILTERED	0	0	58	Missing data
dDocent_Contig_4300	5	6	491	540	0.909	PASSED	4	2	43	
dDocent_Contig_43009	2	2	457	540	0.846	FILTERED	0	0	83	Missing data
dDocent_Contig_4302	2	3	537	540	0.994	PASSED	1	1	1	
dDocent_Contig_4304	3	5	475	540	0.880	FILTERED	2	30	33	Missing data
dDocent_Contig_43042	4	11	512	540	0.948	PASSED	3	2	23	
dDocent_Contig_43044	10	9	464	540	0.859	FILTERED	0	4	72	Missing data
dDocent_Contig_43053	2	4	529	540	0.980	PASSED	2	0	9	
dDocent_Contig_43055	1	2	517	540	0.957	PASSED	0	0	23	
dDocent_Contig_43056	8	8	35	540	0.065	FILTERED	0	468	37	Missing data
dDocent_Contig_4307	1	2	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_4309	2	3	538	540	0.996	PASSED	0	0	2	
dDocent_Contig_43103	3	5	526	540	0.974	PASSED	1	0	13	
dDocent_Contig_43107	1	2	490	540	0.907	PASSED	0	0	50	
dDocent_Contig_4311	2	3	495	540	0.917	PASSED	5	1	39	
dDocent_Contig_43118	1	2	525	540	0.972	PASSED	0	0	15	
dDocent_Contig_43124	4	8	510	540	0.944	PASSED	1	12	17	
dDocent_Contig_4313	2	3	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_43136	3	5	515	540	0.954	PASSED	4	0	21	
dDocent_Contig_43144	2	4	538	540	0.996	PASSED	1	0	1	
dDocent_Contig_43183	3	6	489	540	0.906	PASSED	0	0	51	
dDocent_Contig_4322	4	4	538	540	0.996	PASSED	0	0	2	
dDocent_Contig_43225	2	3	508	540	0.941	PASSED	2	0	30	
dDocent_Contig_43227	2	3	464	540	0.859	FILTERED	0	0	76	Missing data
dDocent_Contig_4323	3	3	487	540	0.902	PASSED	0	2	51	
dDocent_Contig_4324	1	2	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_43251	4	10	470	540	0.870	FILTERED	0	5	65	Missing data
dDocent_Contig_43252	1	2	461	540	0.854	FILTERED	0	0	79	Missing data
dDocent_Contig_4328	1	2	522	540	0.967	PASSED	0	0	18	
dDocent_Contig_43283	7	21	528	540	0.978	PASSED	0	1	11	
dDocent_Contig_43289	8	15	448	540	0.830	FILTERED	2	15	75	Missing data
dDocent_Contig_4329	1	2	522	540	0.967	PASSED	0	0	18	
dDocent_Contig_433	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4330	2	4	518	540	0.959	PASSED	0	1	21	
dDocent_Contig_43302	3	8	525	540	0.972	PASSED	2	10	3	
dDocent_Contig_4331	4	3	531	540	0.983	PASSED	1	6	2	
dDocent_Contig_43316	1	2	503	540	0.931	PASSED	0	0	37	
dDocent_Contig_4332	1	2	479	540	0.887	FILTERED	0	0	61	Missing data
dDocent_Contig_43320	2	3	457	540	0.846	FILTERED	0	0	83	Missing data
dDocent_Contig_43334	3	8	530	540	0.981	PASSED	4	5	1	
dDocent_Contig_4336	2	3	501	540	0.928	PASSED	0	0	39	
dDocent_Contig_43366	9	11	476	540	0.881	FILTERED	7	24	33	Missing data
dDocent_Contig_4338	2	4	536	540	0.993	PASSED	2	0	2	
dDocent_Contig_43429	3	5	475	540	0.880	FILTERED	2	0	63	Missing data
dDocent_Contig_43432	15	13	437	540	0.809	FILTERED	31	7	65	Missing data
dDocent_Contig_4344	6	6	538	540	0.996	PASSED	0	2	0	
dDocent_Contig_43444	9	13	463	540	0.857	FILTERED	9	10	58	Missing data
dDocent_Contig_43494	1	2	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_4350	1	2	482	540	0.893	FILTERED	0	0	58	Missing data
dDocent_Contig_43502	2	3	465	540	0.861	FILTERED	0	0	75	Missing data
dDocent_Contig_4351	3	4	537	540	0.994	PASSED	2	0	1	
dDocent_Contig_43517	1	2	495	540	0.917	PASSED	0	0	45	
dDocent_Contig_4352	1	2	527	540	0.976	PASSED	0	0	13	
dDocent_Contig_43535	1	2	500	540	0.926	PASSED	0	0	40	
dDocent_Contig_4354	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_43543	3	8	525	540	0.972	PASSED	1	0	14	
dDocent_Contig_4355	4	4	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4357	2	4	489	540	0.906	PASSED	1	14	36	
dDocent_Contig_43587	3	5	451	540	0.835	FILTERED	8	0	81	Missing data
dDocent_Contig_4361	2	3	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_43617	4	6	523	540	0.969	PASSED	0	0	17	
dDocent_Contig_43639	4	10	414	540	0.767	FILTERED	2	64	60	Missing data
dDocent_Contig_43654	1	2	513	540	0.950	PASSED	0	0	27	
dDocent_Contig_43658	3	5	514	540	0.952	PASSED	1	0	25	
dDocent_Contig_43664	2	3	465	540	0.861	FILTERED	1	1	73	Missing data
dDocent_Contig_43671	1	2	516	540	0.956	PASSED	0	0	24	
dDocent_Contig_43697	1	2	502	540	0.930	PASSED	0	0	38	
dDocent_Contig_4374	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4375	1	2	493	540	0.913	PASSED	0	0	47	
dDocent_Contig_43755	6	11	465	540	0.861	FILTERED	2	1	72	Missing data
dDocent_Contig_43766	2	2	481	540	0.891	FILTERED	1	2	56	Missing data
dDocent_Contig_43773	1	2	468	540	0.867	FILTERED	0	0	72	Missing data
dDocent_Contig_4378	1	2	533	540	0.987	PASSED	0	0	7	
dDocent_Contig_4379	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_43813	2	3	449	540	0.831	FILTERED	1	5	85	Missing data
dDocent_Contig_43846	1	2	476	540	0.881	FILTERED	0	0	64	Missing data
dDocent_Contig_43850	1	2	506	540	0.937	PASSED	0	0	34	
dDocent_Contig_4386	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_43863	2	4	516	540	0.956	PASSED	0	0	24	
dDocent_Contig_4387	3	5	519	540	0.961	PASSED	1	0	20	
dDocent_Contig_4388	2	3	525	540	0.972	PASSED	0	0	15	
dDocent_Contig_43905	11	18	529	540	0.980	PASSED	3	4	4	
dDocent_Contig_43910	2	3	459	540	0.850	FILTERED	8	0	73	Missing data
dDocent_Contig_43916	5	5	451	540	0.835	FILTERED	7	2	80	Missing data
dDocent_Contig_43939	2	3	531	540	0.983	PASSED	0	1	8	
dDocent_Contig_43971	6	7	434	540	0.804	FILTERED	1	30	75	Missing data
dDocent_Contig_43996	2	3	498	540	0.922	PASSED	1	0	41	
dDocent_Contig_44002	1	2	533	540	0.987	PASSED	0	0	7	
dDocent_Contig_44005	1	2	494	540	0.915	PASSED	0	0	46	
dDocent_Contig_44029	3	4	503	540	0.931	PASSED	4	1	32	
dDocent_Contig_44041	9	14	467	540	0.865	FILTERED	4	7	62	Missing data
dDocent_Contig_4406	3	5	533	540	0.987	PASSED	4	1	2	
dDocent_Contig_44063	6	9	532	540	0.985	PASSED	0	1	7	
dDocent_Contig_44098	2	4	519	540	0.961	PASSED	0	0	21	
dDocent_Contig_4411	1	2	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_4412	2	4	536	540	0.993	PASSED	1	1	2	
dDocent_Contig_44120	5	8	460	540	0.852	FILTERED	1	1	78	Missing data
dDocent_Contig_44124	2	3	539	540	0.998	PASSED	1	0	0	
dDocent_Contig_44134	3	7	538	540	0.996	PASSED	2	0	0	
dDocent_Contig_4414	4	3	522	540	0.967	PASSED	1	2	15	
dDocent_Contig_44162	1	2	509	540	0.943	PASSED	0	0	31	
dDocent_Contig_44169	1	2	489	540	0.906	PASSED	0	0	51	
dDocent_Contig_44172	7	7	474	540	0.878	FILTERED	2	8	56	Missing data
dDocent_Contig_44197	5	7	510	540	0.944	PASSED	3	0	27	
dDocent_Contig_44204	1	2	534	540	0.989	PASSED	0	0	6	
dDocent_Contig_4423	1	2	469	540	0.869	FILTERED	0	0	71	Missing data
dDocent_Contig_44233	1	2	507	540	0.939	PASSED	0	0	33	
dDocent_Contig_44240	2	3	486	540	0.900	PASSED	0	0	54	
dDocent_Contig_44244	1	2	465	540	0.861	FILTERED	0	0	75	Missing data
dDocent_Contig_44249	5	6	459	540	0.850	FILTERED	1	1	79	Missing data
dDocent_Contig_44270	1	2	462	540	0.856	FILTERED	0	0	78	Missing data
dDocent_Contig_44279	2	4	486	540	0.900	PASSED	0	0	54	
dDocent_Contig_4430	0	0	0	540	0.000	FILTERED	0	497	43	Missing data
dDocent_Contig_44306	1	2	508	540	0.941	PASSED	0	0	32	
dDocent_Contig_44313	6	11	437	540	0.809	FILTERED	5	20	78	Missing data
dDocent_Contig_44319	4	5	516	540	0.956	PASSED	0	15	9	
dDocent_Contig_44329	4	10	467	540	0.865	FILTERED	3	1	69	Missing data
dDocent_Contig_4434	13	9	536	540	0.993	PASSED	3	1	0	
dDocent_Contig_44374	6	15	452	540	0.837	FILTERED	1	24	63	Missing data
dDocent_Contig_4438	2	3	539	540	0.998	PASSED	0	1	0	
dDocent_Contig_4439	2	3	509	540	0.943	PASSED	28	0	3	
dDocent_Contig_44392	5	10	464	540	0.859	FILTERED	2	33	41	Missing data
dDocent_Contig_44403	1	2	537	540	0.994	PASSED	0	0	3	
dDocent_Contig_4442	4	5	537	540	0.994	PASSED	1	1	1	
dDocent_Contig_44438	6	8	486	540	0.900	PASSED	0	12	42	
dDocent_Contig_44455	4	5	528	540	0.978	PASSED	1	7	4	
dDocent_Contig_44458	3	6	485	540	0.898	FILTERED	14	1	40	Missing data
dDocent_Contig_4448	3	5	532	540	0.985	PASSED	4	2	2	
dDocent_Contig_44495	4	7	502	540	0.930	PASSED	1	5	32	
dDocent_Contig_44498	8	12	530	540	0.981	PASSED	1	2	7	
dDocent_Contig_4453	2	4	522	540	0.967	PASSED	0	0	18	
dDocent_Contig_44539	3	5	478	540	0.885	FILTERED	2	2	58	Missing data
dDocent_Contig_4454	2	3	539	540	0.998	PASSED	1	0	0	
dDocent_Contig_44567	2	3	456	540	0.844	FILTERED	0	2	82	Missing data
dDocent_Contig_4458	5	5	523	540	0.969	PASSED	1	8	8	
dDocent_Contig_44585	4	6	461	540	0.854	FILTERED	24	0	55	Missing data
dDocent_Contig_44588	10	22	532	540	0.985	PASSED	1	7	0	
dDocent_Contig_4459	2	3	531	540	0.983	PASSED	0	1	8	
dDocent_Contig_44601	2	3	465	540	0.861	FILTERED	1	0	74	Missing data
dDocent_Contig_44608	5	7	536	540	0.993	PASSED	0	0	4	
dDocent_Contig_44635	8	14	445	540	0.824	FILTERED	5	7	83	Missing data
dDocent_Contig_44644	1	2	514	540	0.952	PASSED	0	0	26	
dDocent_Contig_44649	3	4	458	540	0.848	FILTERED	1	1	80	Missing data
dDocent_Contig_44652	3	4	491	540	0.909	PASSED	1	0	48	
dDocent_Contig_44655	4	5	458	540	0.848	FILTERED	2	1	79	Missing data
dDocent_Contig_44662	1	2	480	540	0.889	FILTERED	0	0	60	Missing data
dDocent_Contig_4467	5	6	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_44671	3	6	477	540	0.883	FILTERED	1	8	54	Missing data
dDocent_Contig_44682	7	8	477	540	0.883	FILTERED	1	0	62	Missing data
dDocent_Contig_44710	2	4	521	540	0.965	PASSED	3	0	16	
dDocent_Contig_4474	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_44746	5	6	456	540	0.844	FILTERED	1	8	75	Missing data
dDocent_Contig_44770	1	2	469	540	0.869	FILTERED	0	0	71	Missing data
dDocent_Contig_44781	9	39	470	540	0.870	FILTERED	2	1	67	Missing data
dDocent_Contig_4479	1	2	535	540	0.991	PASSED	0	0	5	
dDocent_Contig_44795	3	3	461	540	0.854	FILTERED	0	1	78	Missing data
dDocent_Contig_44809	1	2	483	540	0.894	FILTERED	0	0	57	Missing data
dDocent_Contig_44819	6	8	526	540	0.974	PASSED	2	0	12	
dDocent_Contig_4482	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4483	1	2	533	540	0.987	PASSED	0	0	7	
dDocent_Contig_4485	1	2	507	540	0.939	PASSED	0	0	33	
dDocent_Contig_4488	1	2	485	540	0.898	FILTERED	0	0	55	Missing data
dDocent_Contig_4489	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_44908	2	4	488	540	0.904	PASSED	1	0	51	
dDocent_Contig_4491	1	2	506	540	0.937	PASSED	0	0	34	
dDocent_Contig_44917	10	14	433	540	0.802	FILTERED	0	56	51	Missing data
dDocent_Contig_4494	2	3	510	540	0.944	PASSED	2	0	28	
dDocent_Contig_44948	6	6	506	540	0.937	PASSED	7	7	20	
dDocent_Contig_44959	3	4	453	540	0.839	FILTERED	0	17	70	Missing data
dDocent_Contig_4496	2	3	508	540	0.941	PASSED	1	0	31	
dDocent_Contig_44967	4	11	521	540	0.965	PASSED	1	0	18	
dDocent_Contig_4497	3	4	492	540	0.911	PASSED	17	0	31	
dDocent_Contig_4498	1	2	538	540	0.996	PASSED	0	0	2	
dDocent_Contig_4499	1	2	530	540	0.981	PASSED	0	0	10	
dDocent_Contig_4500	2	3	536	540	0.993	PASSED	0	0	4	
dDocent_Contig_45027	4	6	413	540	0.765	FILTERED	65	0	62	Missing data
dDocent_Contig_4504	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_45074	4	7	532	540	0.985	PASSED	8	0	0	
dDocent_Contig_4508	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4511	1	2	471	540	0.872	FILTERED	0	0	69	Missing data
dDocent_Contig_45110	1	2	479	540	0.887	FILTERED	0	0	61	Missing data
dDocent_Contig_45120	1	2	538	540	0.996	PASSED	0	0	2	
dDocent_Contig_4513	1	2	538	540	0.996	PASSED	0	0	2	
dDocent_Contig_4515	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_45154	2	3	277	540	0.513	FILTERED	0	203	60	Missing data
dDocent_Contig_45157	7	9	518	540	0.959	PASSED	2	0	20	
dDocent_Contig_45169	3	3	497	540	0.920	PASSED	0	0	43	
dDocent_Contig_4518	1	2	519	540	0.961	PASSED	0	0	21	
dDocent_Contig_4520	3	4	470	540	0.870	FILTERED	0	0	70	Missing data
dDocent_Contig_4522	3	4	490	540	0.907	PASSED	1	0	49	
dDocent_Contig_4524	4	5	521	540	0.965	PASSED	1	0	18	
dDocent_Contig_45316	3	6	537	540	0.994	PASSED	0	0	3	
dDocent_Contig_45317	1	2	521	540	0.965	PASSED	0	0	19	
dDocent_Contig_45330	8	17	472	540	0.874	FILTERED	2	41	25	Missing data
dDocent_Contig_45347	2	3	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4536	1	2	537	540	0.994	PASSED	0	0	3	
dDocent_Contig_4537	4	6	434	540	0.804	FILTERED	102	1	3	Missing data
dDocent_Contig_4540	1	2	534	540	0.989	PASSED	0	0	6	
dDocent_Contig_4542	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4543	1	2	534	540	0.989	PASSED	0	0	6	
dDocent_Contig_45438	3	4	473	540	0.876	FILTERED	1	1	65	Missing data
dDocent_Contig_4546	2	3	533	540	0.987	PASSED	0	0	7	
dDocent_Contig_4548	1	2	522	540	0.967	PASSED	0	0	18	
dDocent_Contig_4549	6	7	390	540	0.722	FILTERED	86	3	61	Missing data
dDocent_Contig_45492	2	3	486	540	0.900	PASSED	0	0	54	
dDocent_Contig_4550	1	2	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_4552	2	3	537	540	0.994	PASSED	3	0	0	
dDocent_Contig_45520	1	2	463	540	0.857	FILTERED	0	0	77	Missing data
dDocent_Contig_4553	1	2	537	540	0.994	PASSED	0	0	3	
dDocent_Contig_45530	4	7	460	540	0.852	FILTERED	55	1	24	Missing data
dDocent_Contig_4554	2	3	524	540	0.970	PASSED	0	1	15	
dDocent_Contig_45540	3	8	469	540	0.869	FILTERED	30	29	12	Missing data
dDocent_Contig_45562	3	5	469	540	0.869	FILTERED	1	0	70	Missing data
dDocent_Contig_4558	4	10	522	540	0.967	PASSED	2	0	16	
dDocent_Contig_45585	5	3	520	540	0.963	PASSED	0	5	15	
dDocent_Contig_4561	2	4	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4562	1	2	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_4563	1	2	508	540	0.941	PASSED	0	0	32	
dDocent_Contig_45681	1	2	535	540	0.991	PASSED	0	0	5	
dDocent_Contig_45689	5	8	529	540	0.980	PASSED	7	1	3	
dDocent_Contig_4572	2	3	526	540	0.974	PASSED	0	0	14	
dDocent_Contig_45728	1	2	483	540	0.894	FILTERED	0	0	57	Missing data
dDocent_Contig_4574	5	2	518	540	0.959	PASSED	0	4	18	
dDocent_Contig_45770	3	6	170	540	0.315	FILTERED	0	319	51	Missing data
dDocent_Contig_45774	5	8	472	540	0.874	FILTERED	1	6	61	Missing data
dDocent_Contig_45782	3	5	486	540	0.900	PASSED	0	0	54	
dDocent_Contig_4579	5	10	288	540	0.533	FILTERED	4	191	57	Missing data
dDocent_Contig_4580	3	4	536	540	0.993	PASSED	1	0	3	
dDocent_Contig_45800	1	2	457	540	0.846	FILTERED	0	0	83	Missing data
dDocent_Contig_4581	5	3	171	540	0.317	FILTERED	0	368	1	Missing data
dDocent_Contig_45814	1	2	506	540	0.937	PASSED	0	0	34	
dDocent_Contig_45846	4	9	503	540	0.931	PASSED	3	15	19	
dDocent_Contig_4585	4	6	510	540	0.944	PASSED	2	3	25	
dDocent_Contig_4586	1	2	504	540	0.933	PASSED	0	0	36	
dDocent_Contig_4588	7	9	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_4592	1	2	509	540	0.943	PASSED	0	0	31	
dDocent_Contig_4593	1	2	531	540	0.983	PASSED	0	0	9	
dDocent_Contig_45934	2	4	484	540	0.896	FILTERED	0	0	56	Missing data
dDocent_Contig_4594	4	7	498	540	0.922	PASSED	1	0	41	
dDocent_Contig_4596	4	6	293	540	0.543	FILTERED	9	220	18	Missing data
dDocent_Contig_4599	5	5	533	540	0.987	PASSED	0	0	7	
dDocent_Contig_46000	1	2	537	540	0.994	PASSED	0	0	3	
dDocent_Contig_4601	1	2	539	540	0.998	PASSED	0	0	1	
dDocent_Contig_46019	1	2	529	540	0.980	PASSED	0	0	11	
dDocent_Contig_4602	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_4607	7	10	441	540	0.817	FILTERED	70	4	25	Missing data
dDocent_Contig_46106	4	6	498	540	0.922	PASSED	0	2	40	
dDocent_Contig_4611	2	3	523	540	0.969	PASSED	1	11	5	
dDocent_Contig_46113	6	10	431	540	0.798	FILTERED	2	34	73	Missing data
dDocent_Contig_4615	1	2	540	540	1.000	PASSED	0	0	0	
dDocent_Contig_46175	1	2	459	540	0.850	FILTERED	0	0	81	Missing data
dDocent_Contig_4618	5	6	536	540	0.993	PASSED	0	4	0	
dDocent_Contig_4620	2	2	509	540	0.943	PASSED	0	2	29	
dDocent_Contig_46268	3	4	462	540	0.856	FILTERED	0	0	78	Missing data
dDocent_Contig_4628	1	2	536	540	0.993	PASSED	0	0	4	
dDocent_Contig_4630	3	8	532	540	0.985	PASSED	0	0	8	
dDocent_Contig_4631	1	2	536	540	0.993	PASSED	0	0	4	
dDocent_Contig_4632	1	2	536	540	0.993	PASSED	0	0	4	
dDocent_Contig_4633	2	3	468	540	0.867	FILTERED	0	37	35	Missing data
dDocent_Contig_4636	6	4	526	540	0.974	PASSED	2	1	11	
dDocent_Contig_4641	4	6	479	540	0.887	FILTERED	2	2	57	Missing data
dDocent_Contig_46425	2	3	509	540	0.943	PASSED	1	0	30	
dDocent_Contig_4643	3	4	501	540	0.928	PASSED	3	2	34	
dDocent_Contig_46484	2	3	494	540	0.915	PASSED	0	0	46	
dDocent_Contig_4649	2	3	518	540	0.959	PASSED	0	1	21	
dDocent_Contig_46491	5	6	538	540	0.996	PASSED	0	0	2	
dDocent_Contig_4651	2	3	527	540	0.976	PASSED	11	0	2	
dDocent_Contig_4652	4	5	539	540	0.998	PASSED	1	0	0	
dDocent_Contig_4653	1	2	533	540	0.987	PASSED	0	0	7	
dDocent_Contig_46548	4	8	473	540	0.876	FILTERED	0	10	57	Missing data
dDocent_Contig_4655	5	9	527	540	0.976	PASSED	1	8	4	
dDocent_Contig_46565	6	12	460	540	0.852	FILTERED	2	17	61	Missing data
dDocent_Contig_46583	5	14	443	540	0.820	FILTERED	8	29	60	Missing data
